Channel, Sequential, Size, Real_Size, Date 
0, 44240355, 20572, 136897, 2019-11-23 23:35:4
0, 44240415, 21384, 151570, 2019-11-23 23:35:6
5, 44239323, 9586, 134915, 2019-11-23 23:35:8
5, 44239383, 10730, 134084, 2019-11-23 23:35:10
5, 44239443, 10718, 134520, 2019-11-23 23:35:12
5, 44239503, 10629, 134469, 2019-11-23 23:35:14
5, 44239563, 10723, 134063, 2019-11-23 23:35:16
5, 44239623, 10590, 134121, 2019-11-23 23:35:18
5, 44239683, 10646, 134481, 2019-11-23 23:35:20
5, 44239743, 10552, 134210, 2019-11-23 23:35:22
5, 44239803, 10671, 134025, 2019-11-23 23:35:24
5, 44239863, 10653, 135016, 2019-11-23 23:35:26
5, 44239923, 10682, 133699, 2019-11-23 23:35:28
5, 44239983, 10607, 134493, 2019-11-23 23:35:30
5, 44240043, 10702, 134022, 2019-11-23 23:35:32
5, 44240103, 9570, 134343, 2019-11-23 23:35:34
5, 44240163, 10784, 214703, 2019-11-23 23:35:36
2, 44239460, 13872, 134649, 2019-11-23 23:35:8
2, 44239520, 11796, 131829, 2019-11-23 23:35:10
2, 44239580, 13892, 138065, 2019-11-23 23:35:12
2, 44239640, 11668, 131509, 2019-11-23 23:35:14
2, 44239700, 12372, 133780, 2019-11-23 23:35:16
2, 44239760, 12568, 134316, 2019-11-23 23:35:18
2, 44239820, 12121, 135482, 2019-11-23 23:35:20
2, 44239880, 12156, 134303, 2019-11-23 23:35:22
2, 44239940, 13681, 133915, 2019-11-23 23:35:24
2, 44240000, 12225, 132790, 2019-11-23 23:35:26
2, 44240060, 13587, 136762, 2019-11-23 23:35:28
2, 44240120, 13695, 133886, 2019-11-23 23:35:30
2, 44240180, 13724, 133513, 2019-11-23 23:35:32
2, 44240240, 13609, 134896, 2019-11-23 23:35:34
2, 44240300, 13774, 220518, 2019-11-23 23:35:36
4, 44240288, 12359, 133780, 2019-11-23 23:35:8
4, 44240348, 11087, 133340, 2019-11-23 23:35:10
4, 44240408, 11100, 134246, 2019-11-23 23:35:12
4, 44240468, 11363, 135494, 2019-11-23 23:35:14
4, 44240528, 11110, 133598, 2019-11-23 23:35:16
4, 44240588, 12374, 134467, 2019-11-23 23:35:18
4, 44240648, 11182, 134885, 2019-11-23 23:35:20
4, 44240708, 12378, 134312, 2019-11-23 23:35:22
4, 44240768, 11014, 135924, 2019-11-23 23:35:24
4, 44240828, 12306, 130952, 2019-11-23 23:35:26
4, 44240888, 12326, 134516, 2019-11-23 23:35:28
4, 44240948, 11187, 134223, 2019-11-23 23:35:30
4, 44241008, 11226, 135614, 2019-11-23 23:35:32
4, 44241068, 11144, 133624, 2019-11-23 23:35:34
4, 44241128, 12439, 213306, 2019-11-23 23:35:36
1, 44240138, 13005, 135147, 2019-11-23 23:35:8
1, 44240198, 11492, 133803, 2019-11-23 23:35:10
1, 44240258, 13082, 136312, 2019-11-23 23:35:12
1, 44240318, 13000, 136310, 2019-11-23 23:35:14
1, 44240378, 12967, 131244, 2019-11-23 23:35:16
1, 44240438, 12817, 134974, 2019-11-23 23:35:18
1, 44240498, 13060, 133382, 2019-11-23 23:35:20
1, 44240558, 11610, 132208, 2019-11-23 23:35:22
1, 44240618, 12962, 136585, 2019-11-23 23:35:24
1, 44240678, 12878, 135024, 2019-11-23 23:35:26
1, 44240738, 13061, 133058, 2019-11-23 23:35:28
1, 44240798, 13088, 135648, 2019-11-23 23:35:30
1, 44240858, 12934, 134792, 2019-11-23 23:35:32
1, 44240918, 13014, 135976, 2019-11-23 23:35:34
1, 44240978, 13192, 217600, 2019-11-23 23:35:36
3, 44239344, 7955, 134262, 2019-11-23 23:35:8
3, 44239404, 8148, 134362, 2019-11-23 23:35:10
3, 44239464, 8166, 134251, 2019-11-23 23:35:12
3, 44239524, 8038, 134606, 2019-11-23 23:35:14
3, 44239584, 8106, 133515, 2019-11-23 23:35:16
3, 44239644, 7508, 134092, 2019-11-23 23:35:18
3, 44239704, 7951, 135220, 2019-11-23 23:35:20
3, 44239764, 7847, 134091, 2019-11-23 23:35:22
3, 44239824, 8005, 134119, 2019-11-23 23:35:24
3, 44239884, 8056, 133914, 2019-11-23 23:35:26
3, 44239944, 8205, 134655, 2019-11-23 23:35:28
3, 44240004, 8074, 134087, 2019-11-23 23:35:30
3, 44240064, 7060, 134715, 2019-11-23 23:35:32
3, 44240124, 8048, 133974, 2019-11-23 23:35:34
3, 44240184, 8119, 209750, 2019-11-23 23:35:36
6, 44240541, 14862, 133533, 2019-11-23 23:35:8
6, 44240601, 13662, 138620, 2019-11-23 23:35:10
6, 44240661, 13747, 133231, 2019-11-23 23:35:12
6, 44240721, 14803, 131571, 2019-11-23 23:35:14
6, 44240781, 14893, 131800, 2019-11-23 23:35:16
6, 44240841, 12783, 137887, 2019-11-23 23:35:18
6, 44240901, 13632, 138952, 2019-11-23 23:35:20
6, 44240961, 14777, 129405, 2019-11-23 23:35:22
6, 44241021, 14823, 132327, 2019-11-23 23:35:24
6, 44241081, 13639, 139785, 2019-11-23 23:35:26
6, 44241141, 14769, 140687, 2019-11-23 23:35:28
6, 44241201, 16482, 126661, 2019-11-23 23:35:30
6, 44241261, 14877, 131670, 2019-11-23 23:35:32
6, 44241321, 13638, 139849, 2019-11-23 23:35:34
6, 44241381, 14796, 197076, 2019-11-23 23:35:36
0, 44240475, 19294, 131758, 2019-11-23 23:35:8
0, 44240535, 19966, 135282, 2019-11-23 23:35:10
0, 44240595, 20499, 133500, 2019-11-23 23:35:12
0, 44240655, 19045, 134345, 2019-11-23 23:35:14
0, 44240715, 16050, 134120, 2019-11-23 23:35:16
0, 44240775, 16190, 132597, 2019-11-23 23:35:18
0, 44240835, 19869, 140363, 2019-11-23 23:35:20
0, 44240895, 19955, 134974, 2019-11-23 23:35:22
0, 44240955, 21290, 134442, 2019-11-23 23:35:24
0, 44241015, 19991, 137316, 2019-11-23 23:35:26
0, 44241075, 19836, 134623, 2019-11-23 23:35:28
0, 44241135, 21317, 133723, 2019-11-23 23:35:30
0, 44241195, 19999, 134701, 2019-11-23 23:35:32
0, 44241255, 18801, 137890, 2019-11-23 23:35:34
0, 44241315, 19979, 142889, 2019-11-23 23:35:36
2, 44240360, 13633, 136028, 2019-11-23 23:35:38
2, 44240420, 13662, 133499, 2019-11-23 23:35:40
2, 44240480, 12006, 133439, 2019-11-23 23:35:42
2, 44240540, 13506, 132802, 2019-11-23 23:35:44
2, 44240600, 12615, 133286, 2019-11-23 23:35:46
2, 44240660, 12604, 135118, 2019-11-23 23:35:48
2, 44240720, 12571, 135631, 2019-11-23 23:35:50
2, 44240780, 12585, 132018, 2019-11-23 23:35:52
2, 44240840, 12820, 133771, 2019-11-23 23:35:54
2, 44240900, 12917, 136849, 2019-11-23 23:35:56
2, 44240960, 10961, 135203, 2019-11-23 23:35:58
2, 44241020, 13017, 132237, 2019-11-23 23:36:0
2, 44241080, 13186, 135732, 2019-11-23 23:36:2
2, 44241140, 11724, 131868, 2019-11-23 23:36:4
2, 44241200, 11878, 133791, 2019-11-23 23:36:6
2, 44241260, 13055, 88958, 2019-11-23 23:36:8
4, 44241188, 11053, 133188, 2019-11-23 23:35:38
4, 44241248, 11202, 133779, 2019-11-23 23:35:40
4, 44241308, 11083, 134058, 2019-11-23 23:35:42
4, 44241368, 11274, 137347, 2019-11-23 23:35:44
4, 44241428, 12675, 131650, 2019-11-23 23:35:46
4, 44241488, 11065, 133888, 2019-11-23 23:35:48
4, 44241548, 11088, 135742, 2019-11-23 23:35:50
4, 44241608, 11101, 134686, 2019-11-23 23:35:52
4, 44241668, 12296, 134231, 2019-11-23 23:35:54
4, 44241728, 12331, 134020, 2019-11-23 23:35:56
4, 44241788, 11299, 133631, 2019-11-23 23:35:58
4, 44241848, 11061, 136225, 2019-11-23 23:36:0
4, 44241908, 12288, 133047, 2019-11-23 23:36:2
4, 44241968, 11301, 133836, 2019-11-23 23:36:4
4, 44242028, 11161, 134149, 2019-11-23 23:36:6
4, 44242088, 11148, 82348, 2019-11-23 23:36:8
1, 44241038, 11678, 132649, 2019-11-23 23:35:38
1, 44241098, 12962, 133412, 2019-11-23 23:35:40
1, 44241158, 13007, 134635, 2019-11-23 23:35:42
1, 44241218, 11498, 131684, 2019-11-23 23:35:44
1, 44241278, 12668, 133991, 2019-11-23 23:35:46
1, 44241338, 12496, 137451, 2019-11-23 23:35:48
1, 44241398, 12673, 133377, 2019-11-23 23:35:50
1, 44241458, 11198, 134053, 2019-11-23 23:35:52
1, 44241518, 12557, 133948, 2019-11-23 23:35:54
1, 44241578, 12549, 134477, 2019-11-23 23:35:56
1, 44241638, 12633, 133878, 2019-11-23 23:35:58
1, 44241698, 14032, 133050, 2019-11-23 23:36:0
1, 44241758, 14072, 135812, 2019-11-23 23:36:2
1, 44241818, 14147, 133547, 2019-11-23 23:36:4
1, 44241878, 14288, 135570, 2019-11-23 23:36:6
1, 44241938, 11250, 87397, 2019-11-23 23:36:8
3, 44240244, 8133, 134533, 2019-11-23 23:35:38
3, 44240304, 8220, 134403, 2019-11-23 23:35:40
3, 44240364, 7681, 133662, 2019-11-23 23:35:42
3, 44240424, 8113, 135569, 2019-11-23 23:35:44
3, 44240484, 7737, 133795, 2019-11-23 23:35:46
3, 44240544, 8024, 133612, 2019-11-23 23:35:48
3, 44240604, 8010, 134107, 2019-11-23 23:35:50
3, 44240664, 8221, 134726, 2019-11-23 23:35:52
3, 44240724, 8110, 134770, 2019-11-23 23:35:54
3, 44240784, 7206, 133626, 2019-11-23 23:35:56
3, 44240844, 8073, 134381, 2019-11-23 23:35:58
3, 44240904, 8123, 134339, 2019-11-23 23:36:0
3, 44240964, 8145, 134418, 2019-11-23 23:36:2
3, 44241024, 8041, 134554, 2019-11-23 23:36:4
3, 44241084, 7413, 134045, 2019-11-23 23:36:6
3, 44241144, 8091, 82280, 2019-11-23 23:36:8
5, 44240223, 10793, 133499, 2019-11-23 23:35:38
5, 44240283, 10770, 134780, 2019-11-23 23:35:40
5, 44240343, 10816, 134496, 2019-11-23 23:35:42
5, 44240403, 10730, 133257, 2019-11-23 23:35:44
5, 44240463, 9554, 135422, 2019-11-23 23:35:46
5, 44240523, 10812, 134484, 2019-11-23 23:35:48
5, 44240583, 10801, 134086, 2019-11-23 23:35:50
5, 44240643, 10808, 133893, 2019-11-23 23:35:52
5, 44240703, 10916, 134531, 2019-11-23 23:35:54
5, 44240763, 10843, 133901, 2019-11-23 23:35:56
5, 44240823, 10822, 134227, 2019-11-23 23:35:58
5, 44240883, 10832, 133673, 2019-11-23 23:36:0
5, 44240943, 9760, 134827, 2019-11-23 23:36:2
5, 44241003, 9795, 134321, 2019-11-23 23:36:4
5, 44241063, 9759, 134084, 2019-11-23 23:36:6
5, 44241123, 10987, 81703, 2019-11-23 23:36:8
6, 44241441, 16664, 127459, 2019-11-23 23:35:38
6, 44241501, 14804, 131862, 2019-11-23 23:35:40
6, 44241561, 13673, 134743, 2019-11-23 23:35:42
6, 44241621, 14668, 143310, 2019-11-23 23:35:44
6, 44241681, 14842, 128817, 2019-11-23 23:35:46
6, 44241741, 14842, 131766, 2019-11-23 23:35:48
6, 44241801, 13683, 135923, 2019-11-23 23:35:50
6, 44241861, 13692, 140746, 2019-11-23 23:35:52
6, 44241921, 14864, 128345, 2019-11-23 23:35:54
6, 44241981, 14893, 133033, 2019-11-23 23:35:56
6, 44242041, 13659, 132470, 2019-11-23 23:35:58
6, 44242101, 14806, 133118, 2019-11-23 23:36:0
6, 44242161, 14909, 138387, 2019-11-23 23:36:2
6, 44242221, 14912, 131378, 2019-11-23 23:36:4
6, 44242281, 13689, 138296, 2019-11-23 23:36:6
6, 44242341, 14754, 77443, 2019-11-23 23:36:8
0, 44241375, 21362, 137724, 2019-11-23 23:35:38
0, 44241435, 21407, 133367, 2019-11-23 23:35:40
0, 44241495, 20173, 130825, 2019-11-23 23:35:42
0, 44241555, 21124, 130861, 2019-11-23 23:35:44
0, 44241615, 20808, 137793, 2019-11-23 23:35:46
0, 44241675, 18432, 138272, 2019-11-23 23:35:48
0, 44241735, 21164, 134198, 2019-11-23 23:35:50
0, 44241795, 19912, 128215, 2019-11-23 23:35:52
0, 44241855, 20119, 135686, 2019-11-23 23:35:54
0, 44241915, 19047, 127305, 2019-11-23 23:35:56
0, 44241975, 16076, 133405, 2019-11-23 23:35:58
0, 44242035, 16090, 133251, 2019-11-23 23:36:0
0, 44242095, 16802, 132151, 2019-11-23 23:36:2
0, 44242155, 16419, 133984, 2019-11-23 23:36:4
0, 44242215, 15013, 134344, 2019-11-23 23:36:6
0, 44242275, 15819, 160871, 2019-11-23 23:36:8
4, 44242148, 12426, 133067, 2019-11-23 23:36:10
4, 44242208, 12367, 134765, 2019-11-23 23:36:12
4, 44242268, 12305, 134149, 2019-11-23 23:36:14
4, 44242328, 12415, 134873, 2019-11-23 23:36:16
4, 44242388, 12509, 130928, 2019-11-23 23:36:18
4, 44242448, 12352, 135455, 2019-11-23 23:36:20
4, 44242508, 11274, 132721, 2019-11-23 23:36:22
4, 44242568, 12316, 134136, 2019-11-23 23:36:24
4, 44242628, 12408, 136364, 2019-11-23 23:36:26
4, 44242688, 11212, 134761, 2019-11-23 23:36:28
4, 44242748, 12407, 132970, 2019-11-23 23:36:30
4, 44242808, 11055, 135964, 2019-11-23 23:36:32
4, 44242868, 12466, 133497, 2019-11-23 23:36:34
4, 44242928, 11196, 133810, 2019-11-23 23:36:36
4, 44242988, 11188, 133501, 2019-11-23 23:36:38
4, 44243048, 11031, 79375, 2019-11-23 23:36:40
1, 44241998, 12641, 136067, 2019-11-23 23:36:10
1, 44242058, 12513, 134838, 2019-11-23 23:36:12
1, 44242118, 12663, 130904, 2019-11-23 23:36:14
1, 44242178, 12630, 134826, 2019-11-23 23:36:16
1, 44242238, 12683, 137367, 2019-11-23 23:36:18
1, 44242298, 12764, 133605, 2019-11-23 23:36:20
1, 44242358, 11300, 132150, 2019-11-23 23:36:22
1, 44242418, 12547, 132933, 2019-11-23 23:36:24
1, 44242478, 12786, 136974, 2019-11-23 23:36:26
1, 44242538, 13070, 132521, 2019-11-23 23:36:28
1, 44242598, 14522, 134855, 2019-11-23 23:36:30
1, 44242658, 13702, 134879, 2019-11-23 23:36:32
1, 44242718, 13144, 136553, 2019-11-23 23:36:34
1, 44242778, 11608, 131777, 2019-11-23 23:36:36
1, 44242838, 12859, 133059, 2019-11-23 23:36:38
1, 44242898, 12551, 88776, 2019-11-23 23:36:40
3, 44241204, 7682, 134829, 2019-11-23 23:36:10
3, 44241264, 7207, 134002, 2019-11-23 23:36:12
3, 44241324, 7120, 134403, 2019-11-23 23:36:14
3, 44241384, 8138, 134929, 2019-11-23 23:36:16
3, 44241444, 8036, 133770, 2019-11-23 23:36:18
3, 44241504, 8058, 134995, 2019-11-23 23:36:20
3, 44241564, 8186, 134019, 2019-11-23 23:36:22
3, 44241624, 8084, 137128, 2019-11-23 23:36:24
3, 44241684, 7262, 130785, 2019-11-23 23:36:26
3, 44241744, 7663, 134492, 2019-11-23 23:36:28
3, 44241804, 8150, 134394, 2019-11-23 23:36:30
3, 44241864, 7802, 135181, 2019-11-23 23:36:32
3, 44241924, 8123, 133469, 2019-11-23 23:36:34
3, 44241984, 8111, 134196, 2019-11-23 23:36:36
3, 44242044, 8133, 134495, 2019-11-23 23:36:38
3, 44242104, 8149, 80832, 2019-11-23 23:36:40
5, 44241183, 9860, 134664, 2019-11-23 23:36:10
5, 44241243, 9817, 133830, 2019-11-23 23:36:12
5, 44241303, 9851, 135007, 2019-11-23 23:36:14
5, 44241363, 9783, 134921, 2019-11-23 23:36:16
5, 44241423, 9829, 134133, 2019-11-23 23:36:18
5, 44241483, 10977, 134056, 2019-11-23 23:36:20
5, 44241543, 9725, 134272, 2019-11-23 23:36:22
5, 44241603, 10915, 134876, 2019-11-23 23:36:24
5, 44241663, 10910, 134723, 2019-11-23 23:36:26
5, 44241723, 10824, 133434, 2019-11-23 23:36:28
5, 44241783, 10830, 135014, 2019-11-23 23:36:30
5, 44241843, 10761, 133764, 2019-11-23 23:36:32
5, 44241903, 10802, 134077, 2019-11-23 23:36:34
5, 44241963, 10823, 134760, 2019-11-23 23:36:36
5, 44242023, 10792, 133811, 2019-11-23 23:36:38
5, 44242083, 10834, 79714, 2019-11-23 23:36:40
6, 44242401, 14883, 128471, 2019-11-23 23:36:10
6, 44242461, 14828, 132952, 2019-11-23 23:36:12
6, 44242521, 13651, 139605, 2019-11-23 23:36:14
6, 44242581, 13743, 138200, 2019-11-23 23:36:16
6, 44242641, 14955, 127550, 2019-11-23 23:36:18
6, 44242701, 14863, 133485, 2019-11-23 23:36:20
6, 44242761, 13609, 136180, 2019-11-23 23:36:22
6, 44242821, 13676, 130994, 2019-11-23 23:36:24
6, 44242881, 14882, 136194, 2019-11-23 23:36:26
6, 44242941, 14867, 131987, 2019-11-23 23:36:28
6, 44243001, 13718, 140464, 2019-11-23 23:36:30
6, 44243061, 14781, 139776, 2019-11-23 23:36:32
6, 44243121, 16459, 127782, 2019-11-23 23:36:34
6, 44243181, 14805, 130901, 2019-11-23 23:36:36
6, 44243241, 13646, 136880, 2019-11-23 23:36:38
6, 44243301, 13701, 84422, 2019-11-23 23:36:40
2, 44241320, 12560, 134669, 2019-11-23 23:36:10
2, 44241380, 12713, 135228, 2019-11-23 23:36:12
2, 44241440, 11503, 131378, 2019-11-23 23:36:14
2, 44241500, 12597, 135009, 2019-11-23 23:36:16
2, 44241560, 11271, 135762, 2019-11-23 23:36:18
2, 44241620, 12519, 132804, 2019-11-23 23:36:20
2, 44241680, 12759, 136388, 2019-11-23 23:36:22
2, 44241740, 12949, 134003, 2019-11-23 23:36:24
2, 44241800, 13267, 133451, 2019-11-23 23:36:26
2, 44241860, 13195, 133732, 2019-11-23 23:36:28
2, 44241920, 14449, 134630, 2019-11-23 23:36:30
2, 44241980, 10309, 135620, 2019-11-23 23:36:32
2, 44242040, 12803, 132505, 2019-11-23 23:36:34
2, 44242100, 12649, 136825, 2019-11-23 23:36:36
2, 44242160, 12614, 131495, 2019-11-23 23:36:38
2, 44242220, 12521, 62730, 2019-11-23 23:36:40
0, 44242335, 18585, 137189, 2019-11-23 23:36:10
0, 44242395, 19393, 133456, 2019-11-23 23:36:12
0, 44242455, 18180, 135525, 2019-11-23 23:36:14
0, 44242515, 19767, 138446, 2019-11-23 23:36:16
0, 44242575, 19501, 137410, 2019-11-23 23:36:18
0, 44242635, 20812, 137459, 2019-11-23 23:36:20
0, 44242695, 17630, 125749, 2019-11-23 23:36:22
0, 44242755, 19969, 132936, 2019-11-23 23:36:24
0, 44242815, 19789, 132701, 2019-11-23 23:36:26
0, 44242875, 18437, 135485, 2019-11-23 23:36:28
0, 44242935, 13720, 133743, 2019-11-23 23:36:30
0, 44242995, 19372, 135113, 2019-11-23 23:36:32
0, 44243055, 19581, 143956, 2019-11-23 23:36:34
0, 44243115, 19662, 136598, 2019-11-23 23:36:36
0, 44243175, 19651, 133710, 2019-11-23 23:36:38
0, 44243235, 20847, 130423, 2019-11-23 23:36:40
0, 44243295, 18436, 136951, 2019-11-23 23:36:42
0, 44243355, 19613, 138704, 2019-11-23 23:36:44
0, 44243415, 21109, 134425, 2019-11-23 23:36:46
0, 44243475, 19719, 132917, 2019-11-23 23:36:48
0, 44243535, 19621, 134328, 2019-11-23 23:36:50
0, 44243595, 21149, 135251, 2019-11-23 23:36:52
0, 44243655, 21374, 136247, 2019-11-23 23:36:54
0, 44243715, 20674, 125883, 2019-11-23 23:36:56
0, 44243775, 18974, 130092, 2019-11-23 23:36:58
0, 44243835, 19851, 138776, 2019-11-23 23:37:0
0, 44243895, 21616, 138685, 2019-11-23 23:37:2
0, 44243955, 20527, 126926, 2019-11-23 23:37:4
0, 44244015, 20283, 130974, 2019-11-23 23:37:6
0, 44244075, 20357, 131414, 2019-11-23 23:37:8
0, 44244135, 18998, 234080, 2019-11-23 23:37:10
2, 44242280, 12712, 137818, 2019-11-23 23:36:42
2, 44242340, 12539, 131582, 2019-11-23 23:36:44
2, 44242400, 12569, 133009, 2019-11-23 23:36:46
2, 44242460, 12668, 138751, 2019-11-23 23:36:48
2, 44242520, 12503, 132453, 2019-11-23 23:36:50
2, 44242580, 11257, 136438, 2019-11-23 23:36:52
2, 44242640, 12516, 130581, 2019-11-23 23:36:54
2, 44242700, 12754, 136269, 2019-11-23 23:36:56
2, 44242760, 13090, 136731, 2019-11-23 23:36:58
2, 44242820, 12577, 134511, 2019-11-23 23:37:0
2, 44242880, 12563, 132470, 2019-11-23 23:37:2
2, 44242940, 12949, 132562, 2019-11-23 23:37:4
2, 44243000, 12918, 133983, 2019-11-23 23:37:6
2, 44243060, 12870, 136192, 2019-11-23 23:37:8
2, 44243120, 11699, 219631, 2019-11-23 23:37:10
4, 44243108, 11147, 132712, 2019-11-23 23:36:42
4, 44243168, 12402, 137339, 2019-11-23 23:36:44
4, 44243228, 12330, 132965, 2019-11-23 23:36:46
4, 44243288, 11093, 133039, 2019-11-23 23:36:48
4, 44243348, 11069, 135510, 2019-11-23 23:36:50
4, 44243408, 11165, 135063, 2019-11-23 23:36:52
4, 44243468, 11320, 134792, 2019-11-23 23:36:54
4, 44243528, 12567, 131840, 2019-11-23 23:36:56
4, 44243588, 11090, 134901, 2019-11-23 23:36:58
4, 44243648, 12406, 136491, 2019-11-23 23:37:0
4, 44243708, 12385, 133746, 2019-11-23 23:37:2
4, 44243768, 12353, 134811, 2019-11-23 23:37:4
4, 44243828, 12500, 132182, 2019-11-23 23:37:6
4, 44243888, 12491, 134648, 2019-11-23 23:37:8
4, 44243948, 11037, 217053, 2019-11-23 23:37:10
5, 44242143, 10776, 134665, 2019-11-23 23:36:42
5, 44242203, 10819, 134353, 2019-11-23 23:36:44
5, 44242263, 10803, 134139, 2019-11-23 23:36:46
5, 44242323, 10686, 134346, 2019-11-23 23:36:48
5, 44242383, 10750, 134104, 2019-11-23 23:36:50
5, 44242443, 10799, 134547, 2019-11-23 23:36:52
5, 44242503, 10783, 133846, 2019-11-23 23:36:54
5, 44242563, 9718, 133976, 2019-11-23 23:36:56
5, 44242623, 9625, 134774, 2019-11-23 23:36:58
5, 44242683, 10781, 134959, 2019-11-23 23:37:0
5, 44242743, 10648, 133641, 2019-11-23 23:37:2
5, 44242803, 10770, 134864, 2019-11-23 23:37:4
5, 44242863, 10893, 134059, 2019-11-23 23:37:6
5, 44242923, 10924, 134529, 2019-11-23 23:37:8
5, 44242983, 10777, 210721, 2019-11-23 23:37:10
1, 44242958, 12443, 133288, 2019-11-23 23:36:42
1, 44243018, 12536, 137809, 2019-11-23 23:36:44
1, 44243078, 12648, 131655, 2019-11-23 23:36:46
1, 44243138, 12804, 133978, 2019-11-23 23:36:48
1, 44243198, 12599, 137057, 2019-11-23 23:36:50
1, 44243258, 12633, 131721, 2019-11-23 23:36:52
1, 44243318, 12503, 136905, 2019-11-23 23:36:54
1, 44243378, 12554, 135587, 2019-11-23 23:36:56
1, 44243438, 12636, 134253, 2019-11-23 23:36:58
1, 44243498, 12547, 132767, 2019-11-23 23:37:0
1, 44243558, 11452, 132582, 2019-11-23 23:37:2
1, 44243618, 12789, 134080, 2019-11-23 23:37:4
1, 44243678, 14375, 133796, 2019-11-23 23:37:6
1, 44243738, 12977, 137198, 2019-11-23 23:37:8
1, 44243798, 11689, 210777, 2019-11-23 23:37:10
6, 44243361, 14901, 132812, 2019-11-23 23:36:42
6, 44243421, 16423, 136227, 2019-11-23 23:36:44
6, 44243481, 13668, 135485, 2019-11-23 23:36:46
6, 44243541, 16387, 141964, 2019-11-23 23:36:48
6, 44243601, 16453, 128461, 2019-11-23 23:36:50
6, 44243661, 14896, 131383, 2019-11-23 23:36:52
6, 44243721, 13717, 134345, 2019-11-23 23:36:54
6, 44243781, 14798, 138608, 2019-11-23 23:36:56
6, 44243841, 14869, 129702, 2019-11-23 23:36:58
6, 44243901, 14773, 132503, 2019-11-23 23:37:0
6, 44243961, 13646, 141267, 2019-11-23 23:37:2
6, 44244021, 14814, 139391, 2019-11-23 23:37:4
6, 44244081, 13863, 129313, 2019-11-23 23:37:6
6, 44244141, 16480, 130770, 2019-11-23 23:37:8
6, 44244201, 14713, 224991, 2019-11-23 23:37:10
3, 44242164, 8152, 134307, 2019-11-23 23:36:42
3, 44242224, 8074, 134653, 2019-11-23 23:36:44
3, 44242284, 8069, 134599, 2019-11-23 23:36:46
3, 44242344, 8126, 134305, 2019-11-23 23:36:48
3, 44242404, 8044, 133292, 2019-11-23 23:36:50
3, 44242464, 7805, 134792, 2019-11-23 23:36:52
3, 44242524, 8024, 134476, 2019-11-23 23:36:54
3, 44242584, 7890, 134440, 2019-11-23 23:36:56
3, 44242644, 8074, 134206, 2019-11-23 23:36:58
3, 44242704, 8008, 133685, 2019-11-23 23:37:0
3, 44242764, 8043, 135029, 2019-11-23 23:37:2
3, 44242824, 8091, 135826, 2019-11-23 23:37:4
3, 44242884, 7241, 132251, 2019-11-23 23:37:6
3, 44242944, 7991, 134705, 2019-11-23 23:37:8
3, 44243004, 8050, 132124, 2019-11-23 23:37:10
4, 44244008, 11220, 135141, 2019-11-23 23:37:12
4, 44244068, 11137, 131859, 2019-11-23 23:37:14
4, 44244128, 12251, 136378, 2019-11-23 23:37:16
4, 44244188, 11174, 134682, 2019-11-23 23:37:18
4, 44244248, 12447, 134351, 2019-11-23 23:37:20
4, 44244308, 11102, 134494, 2019-11-23 23:37:22
4, 44244368, 11088, 134619, 2019-11-23 23:37:24
4, 44244428, 12264, 134638, 2019-11-23 23:37:26
4, 44244488, 12434, 134600, 2019-11-23 23:37:28
4, 44244548, 11196, 134274, 2019-11-23 23:37:30
4, 44244608, 12462, 132715, 2019-11-23 23:37:32
4, 44244668, 11307, 135757, 2019-11-23 23:37:34
4, 44244728, 11222, 132775, 2019-11-23 23:37:36
4, 44244788, 11127, 134303, 2019-11-23 23:37:38
4, 44244848, 10980, 133396, 2019-11-23 23:37:40
4, 44244908, 11164, 84107, 2019-11-23 23:37:42
5, 44243043, 10726, 134878, 2019-11-23 23:37:12
5, 44243103, 10627, 134058, 2019-11-23 23:37:14
5, 44243163, 10780, 133851, 2019-11-23 23:37:16
5, 44243223, 9603, 134391, 2019-11-23 23:37:18
5, 44243283, 9577, 134817, 2019-11-23 23:37:20
5, 44243343, 10800, 134004, 2019-11-23 23:37:22
5, 44243403, 9631, 134479, 2019-11-23 23:37:24
5, 44243463, 10894, 134433, 2019-11-23 23:37:26
5, 44243523, 10830, 134174, 2019-11-23 23:37:28
5, 44243583, 10779, 134634, 2019-11-23 23:37:30
5, 44243643, 10743, 133181, 2019-11-23 23:37:32
5, 44243703, 9731, 134530, 2019-11-23 23:37:34
5, 44243763, 10780, 135077, 2019-11-23 23:37:36
5, 44243823, 10807, 133877, 2019-11-23 23:37:38
5, 44243883, 10747, 134397, 2019-11-23 23:37:40
5, 44243943, 10760, 78498, 2019-11-23 23:37:42
2, 44243180, 13403, 134421, 2019-11-23 23:37:12
2, 44243240, 15244, 134078, 2019-11-23 23:37:14
2, 44243300, 13956, 136291, 2019-11-23 23:37:16
2, 44243360, 13308, 134166, 2019-11-23 23:37:18
2, 44243420, 11874, 133000, 2019-11-23 23:37:20
2, 44243480, 11931, 135639, 2019-11-23 23:37:22
2, 44243540, 11866, 130486, 2019-11-23 23:37:24
2, 44243600, 11895, 134879, 2019-11-23 23:37:26
2, 44243660, 13040, 139879, 2019-11-23 23:37:28
2, 44243720, 11654, 133013, 2019-11-23 23:37:30
2, 44243780, 12810, 133328, 2019-11-23 23:37:32
2, 44243840, 12844, 132468, 2019-11-23 23:37:34
2, 44243900, 13361, 133982, 2019-11-23 23:37:36
2, 44243960, 13701, 133890, 2019-11-23 23:37:38
